id,titre,matiere,score,nb_flashcards,nb_fiches,raisons
792,DCO 2024-2025 fiche 9 correction,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
793,DCO 2024-2025 fiche 9,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
795,1-2. PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
796,1. PGDES4S1,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
797,10. PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
798,11. PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
799,12. PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
800,3.PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
801,4-7. PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
802,8-9. PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
803,Fiche de révision PGDE,Licence 2 - Semestre 3,2,20,1,titre de fiche générique
804,PGDE COMPLET,Licence 2 - Semestre 3,2,30,2,titre de fiche générique
805,PGDE_2024-2025_integral,Licence 2 - Semestre 3,2,30,2,titre de fiche générique
811,Anglais 2 cours très résumé,Licence 2 - Semestre 4,2,60,2,titre de fiche générique
812,Fiches anglais 1-6,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
813,Fiches anglais 7-12,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
814,LE COMPLET,Licence 2 - Semestre 4,2,30,2,titre de fiche générique
815,Legal English S4 2024-2025 complet,Licence 2 - Semestre 4,2,30,2,titre de fiche générique
817,FIN-PUB Semaine 1 - Présentation du cours  L’objet du droit des finances publiques,Licence 2 - Semestre 4,2,60,2,titre de fiche générique
818,FIN-PUB Semaine 10 - Léquilibre budgétaire (III),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
819,FIN-PUB Semaine 11 - Les recettes publiques + Les dépenses publiques (I),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
820,FIN-PUB Semaine 12 - Les dépenses publiques (II),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
821,FIN-PUB Semaine 2 - Les acteurs de la gestion publique (I)(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
822,FIN-PUB Semaine 2 - Les acteurs de la gestion publique (I),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
823,FIN-PUB Semaine 3 - Les acteurs de la gestion publique (II),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
824,FIN-PUB Semaine 4 - Les acteurs de la gestion publique (III),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
825,FIN-PUB Semaine 5 - Les outils de la gestion publique,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
826,FIN-PUB Semaine 6 - Les objectifs macroéconomiques + Léquilibre monétaire (I),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
827,FIN-PUB Semaine 7 - Léquilibre monétaire (II),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
828,FIN-PUB Semaine 8 - Léquilibre monétaire (III) + Léquilibre budgétaire (I),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
829,FIN-PUB Semaine 9 - Léquilibre budgétaire (II),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
830,FIP présentiel 2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
831,FP S6 (intro) + transcriptions S8,Licence 2 - Semestre 4,2,40,2,titre de fiche générique
832,PLAN Finances publiques L2 (2023-2024),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
833,QCM FP MAI 2022 (OCRisé sans indices),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
835,QCM FP MAI 2024 (OCRisé sans indices),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
837,SYNTHESE FINANCE PUBLIQUE,Licence 2 - Semestre 4,2,30,2,titre de fiche générique
838,DPE_2024-2025_fiche_methodologique_DPE,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
840,Plan de cours DPG,Licence 2 - Semestre 4,2,60,2,titre de fiche générique
841,Pénal 1(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
842,Pénal 1,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
843,Pénal 10-11-12(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
844,Pénal 10-11-12,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
845,Pénal 2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
846,Pénal 3,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
847,Pénal 4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
848,Pénal 5,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
849,Pénal 6,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
850,Pénal 7-8-9,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
851,SYNTHESE DROIT PENAL S1,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
852,TD1 DPE correction,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
853,TD1 DPE,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
854,TD2 DPE correction,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
855,TD2 DPE,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
856,TD3 DPE correction,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
857,TD3 DPE,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
858,TD4 DPE correction,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
859,TD4 DPE,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
860,TD5 DPE correction,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
861,TD5 DPE,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
862,18_20 Emma Beilouny TD3 droit pénal groupe 7,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
866,Droit pénal,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
867,POLETTO TD1 DPG 18 2024-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
868,1. DAFS4S1(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
869,1. DAFS4S1(2),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
870,1. DAFS4S1(3),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
871,1. DAFS4S1,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
872,10.1. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
873,10.2. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
874,11. DAF(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
875,11. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
876,12.1. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
877,12.2. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
878,2-3. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
879,4. DAFS4S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
880,5. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
881,6. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
882,7-8. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
883,9.1. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
884,9.2. DAF,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
885,Fiche 1,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
888,QCM DAF2 MAI 2024_Tentative de corrigé,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
889,RO_S4_DAF_BOOKLET_1-12,Licence 2 - Semestre 4,2,30,2,titre de fiche générique
890,Semaine 7 et 8,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
891,Actualisation_semaine12,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
892,Actualisation_video30_DAF2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
894,1. Admin(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
895,1. Admin(2),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
896,1. Admin,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
897,11. DAD 2 Semaine 11 - Le contentieux de la responsabilité administrative (I),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
898,12. DAD 2 Semaine 12 - Le contentieux de la responsabilité administrative (II),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
899,2. Admin(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
900,2. Admin,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
901,3. Admin,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
902,4. Semaine 4-DAD2(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
903,4. Semaine 4-DAD2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
904,5. Semaine 5-DAD2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
905,6. DAD 2 Semaine 6 - Le règlement des litiges en dehors de la juridiction administrative,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
906,Arrêts ADMIN S04(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
907,Arrêts ADMIN S04,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
908,Copie de 4. Semaine 4-DAD2(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
909,Copie de 4. Semaine 4-DAD2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
910,Copie de 7. DAD 2 Semaine 7 - Les voies de recours contre les actes unilatéraux,Licence 2 - Semestre 4,2,60,2,titre de fiche générique
911,DA2 COMPLET,Licence 2 - Semestre 4,2,40,2,titre de fiche générique
912,DAD semaine 3 s2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
913,DAD semestre 2 L2_,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
914,DAD2 Galop 1 2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
916,Semaine 10,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
917,Semaine 7 - Les voies de recours contre les actes unilatéraux,Licence 2 - Semestre 4,2,60,2,titre de fiche générique
918,Semaine 8,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
919,Sujet_Droitadministratif2_mai2023,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
920,arrêts et articles admin,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
921,semaine 9,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
922,Fiche 1 - Les actes administratifs unilateraux - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
923,Fiche 1 - Les actes administratifs unilateraux,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
924,Fiche 10 - L_engagement de la responsabilite administrative,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
925,Fiche 2 - La vie de lacte administratif - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
926,Fiche 2 - La vie des actes administratifs unilateraux,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
927,Fiche 3 - Les contrats administratifs - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
928,Fiche 3 - Les contrats administratifs,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
929,Fiche 4 - La vie des contrats administratifs,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
930,Fiche 5 - Le recours pour exces de pouvoir,Licence 2 - Semestre 4,2,60,2,titre de fiche générique
931,Fiche 5 - REP - commentaire Czabaj - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
932,Fiche 6 - Lexamen de la legalite des actes administatifs - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
933,Fiche 6 - Lexamen de la legalite des actes administatifs,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
934,Fiche 7 - la decision du juge - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
935,Fiche 7 - la decision du juge,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
936,Fiche 8 - Le contentieux des contrats administratifs - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
937,Fiche 8 - Le contentieux des contrats administratifs,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
938,Fiche 9 - Le champ de la responsabilite administrative - corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
939,Fiche 9 - Le champ de la responsabilite administrative,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
940,17_20 Emma Beilouny - TD4 Admin (6)(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
941,17_20 Emma Beilouny - TD4 Admin (6),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
947,Copie Admin partiel L2 S2 2024-25,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
948,Droit administratif mai 2023,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
949,copie partiel 2024 droit administratif,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
950,Semaine 1 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
951,Semaine 2 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
952,Semaine 3 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
953,Semaine 4 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
954,Semaine 5 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
955,Semaine 6 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
956,Semaine 7 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
957,Semaine 8 - Fiche,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
958,1. DCO S4 (CC)(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
959,1. DCO S4 (CC),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
960,1. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
961,10. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
962,10.2. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
963,11. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
964,2. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
965,3. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
966,4-5. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
967,6. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
968,7. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
969,8. DCO S4(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
970,8. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
971,9. DCO S4(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
972,9. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
973,9.2. DCO S4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
974,DCO2_2024-2025_Méthode cas pratique Responsabilité civile,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
976,DCO2_sujet_interrogation_2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
978,Les préjudices résultant d’un dommage corporel,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
980,DCO_2024-2025_Fiche_1,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
981,DCO_2024-2025_Fiche_1_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
982,DCO_2024-2025_Fiche_2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
983,DCO_2024-2025_Fiche_2_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
984,DCO_2024-2025_Fiche_3,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
985,DCO_2024-2025_Fiche_3_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
986,DCO_2024-2025_Fiche_4,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
987,DCO_2024-2025_Fiche_4_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
988,DCO_2024-2025_Fiche_5,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
989,DCO_2024-2025_Fiche_5_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
990,DCO_2024-2025_Fiche_6,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
991,DCO_2024-2025_Fiche_6_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
992,DCO_2024-2025_Fiche_7,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
993,DCO_2024-2025_Fiche_7_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
994,DCO_2024-2025_Fiche_8,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
995,DCO_2024-2025_Fiche_8_corrige,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
996,DCO_2024-2025_Fiche_9,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
997,Semaine 11,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
998,Semaine 5(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
999,Semaine 6(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1000,DCO-S4-SEMAINE 1-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1001,DCO-S4-SEMAINE 10-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1002,DCO-S4-SEMAINE 11-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1003,DCO-S4-SEMAINE 12-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1004,DCO-S4-SEMAINE 2-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1005,DCO-S4-SEMAINE 3-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1006,DCO-S4-SEMAINE 4-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1007,DCO-S4-SEMAINE 5-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1008,DCO-S4-SEMAINE 6-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1009,DCO-S4-SEMAINE 7-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1010,DCO-S4-SEMAINE 8-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1011,DCO-S4-SEMAINE 9-2025,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1012,Plan_premierepartie_DCO2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1016,Correction galop dessai,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1017,Correction interrogation écrite 12 mars 2023,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1018,Corrigé galop dessai 2024(1),Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1019,Corrigé galop dessai 2024,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1020,Corrigé interrogation écrite 2e semestre 2023-2024v2,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1022,Sujet_galop_DCO2_23.24,Licence 2 - Semestre 4,2,20,1,titre de fiche générique
1023,Copie de Fiche DAF Exam,Licence 2 - Fiches revision,2,20,1,titre de fiche générique
1024,Copie de Final Exam Histoire,Licence 2 - Fiches revision,2,20,1,titre de fiche générique
1025,Copie de Procès exam,Licence 2 - Fiches revision,2,20,1,titre de fiche générique
1026,10. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1027,11. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1028,12. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1029,3. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1030,4. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1031,5. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1032,6. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1033,7. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1034,8. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1035,9. DCS,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1036,Cours magistral DCS(1),Licence 3 - Semestre 5,2,60,3,titre de fiche générique
1037,Cours magistral DCS,Licence 3 - Semestre 5,2,60,3,titre de fiche générique
1038,s1 contrats spéciaux.,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1039,s2 contrats spéciaux.,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1040,10 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1041,11 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1042,12 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1043,2 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1044,3 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1045,4 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1047,6 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1048,7 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1049,8 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1050,9 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1051,Copie de PROCEDURE-PENALES1àS12,Licence 3 - Semestre 5,2,30,2,titre de fiche générique
1052,Cours magistral PP(1),Licence 3 - Semestre 5,2,60,3,titre de fiche générique
1053,Cours magistral PP,Licence 3 - Semestre 5,2,60,2,titre de fiche générique
1054,PREP MAJEURES PARTIEL PP - Catarina,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1055,PROCEDURE-PENALES1àS12,Licence 3 - Semestre 5,2,30,2,titre de fiche générique
1056,semaine 1 procésure pénale.,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1057,BONNE COPIE Partiel_PPE 2022,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1058,COTIC_Catarina_GRP6_TD7 corrigé 18,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1059,Corrige_TD7_PPE,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1060,Corrigé cas pratique mai 2023,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1061,Emma Beilouny td 2 corrigé 19 (1),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1062,GAZEAU Lucie-GALOP (17),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1063,TD7_PPE_2024.2025,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1064,bonne copietd6montanaharoche,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1065,Corrige_T1_PPE_2025,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1066,Corrige_TD2 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1067,Corrige_TD3_PPE,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1068,Corrige_TD5_PPE,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1069,Corrigé TD 7_PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1070,Corrigé du galop dessai 2025 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1071,Corrigé séance 4 PP,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1072,Corrigé séance 6 Procédure pénale Assas,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1096,BIBLIOGRAPHIE_DUE,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1097,Corrigé Séance 5,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1098,DUE 1 Complet(1),Licence 3 - Semestre 5,2,30,2,titre de fiche générique
1099,DUE 1 Complet,Licence 3 - Semestre 5,2,30,2,titre de fiche générique
1100,Plan_general_DUE,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1101,TD 5_DUE 1_2023-2024,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1102,15 COTIC_Catarina_Galop DUE_GRP 6,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1103,15 COTIC_Catarina_Galop DUE_GRP 6.docx,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1104,15 Catarina_COTIC_Devoir substituable_TD8_GRP6,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1106,Emma BEILOUNY - Devoir substituable - Séance de TD4 (3),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1107,Emma Beilouny TD5 Devoir obligatoire DUE (1),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1115,4.Titre II,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1116,5.Chap 5 et 6,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1117,6.Titre 3,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1118,7.Partie 2 Titre 1,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1119,8.P2 T2 C1,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1120,9.P2 Titre 2 _ Chapitre 2,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1121,Bibliographie_DAFL3,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1122,Correction galop dessai 2023,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1123,PREP MAJEURES - Catarina,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1124,Plan de cours (1),Licence 3 - Semestre 5,2,60,2,titre de fiche générique
1125,Sujet_galop_DAF1,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1126,semaine1 droit commun des sociétés,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1128,COTIC_Catarina_GRP6_Galop DAF CORRIGÉ,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1129,COTIC_Catarina_TD3 CORRECTION,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1130,COTIC_Catarina_TD7_GRP 6 CORRECTION,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1131,COTIC_Catarina_TD9_GRP 6 CORRECTION,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1132,DAF - Claudenice GASPARINI - 1700798 (3),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1133,Séance 1 - Introduction et méthodologie - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1134,Séance 2 - DAF - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1135,Séance 3 - DAF - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1136,Séance 4 - DAF - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1137,Séance 5 - DAF - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1138,Séance 6 - DAF - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1139,Séance 7 - DAF - Correction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1140,DUE semaine 2,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1141,DUE_S1,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1142,DUE_S3(1),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1143,DUE_S3,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1144,DUE_S4,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1145,2. DSO semaine 2,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1146,2. Livre I. Titre I. Chapitre I_,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1147,3. DSO semaine 3,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1148,4. DSO semaine 4,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1149,5. DSO semaine 5,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1150,DSO - 2025-2026 - S00 - Introduction(1),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1151,DSO - 2025-2026 - S00 - Introduction,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1152,DSO - 2025-2026 - S02(1),Licence 3 - Semestre 5,2,20,1,titre de fiche générique
1153,DSO - 2025-2026 - S02,Licence 3 - Semestre 5,2,20,1,titre de fiche générique
